Date,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime
2021-06-21,0.00020640785587146447,2.1789056112075243e-07,5.594319595914281e-10,0.9997933736947242,3
2021-06-22,1.585851618892733e-05,4.233942681419986e-05,6.51786371905842e-11,0.9999418019925539,3
2021-06-23,8.451948663176727e-06,0.00021304351947785797,5.919052190485335e-11,0.9997785044735347,3
2021-06-24,8.487889961275151e-06,0.0003472712019175518,4.8039027697918834e-11,0.9996442408593001,3
2021-06-25,6.1297481486750765e-06,0.0010041358215078712,5.5607810649189476e-11,0.9989897343740429,3
2021-06-28,6.406720347038751e-06,0.0010552657741516242,5.7432553929896815e-11,0.9989383274473148,3
2021-06-29,7.094314628896942e-06,0.0009085950059842076,4.845802757273528e-11,0.9990843106304126,3
2021-06-30,6.493392991498423e-06,0.0012472137803502968,4.848240765539775e-11,0.9987462927775396,3
2021-07-01,6.097285205689166e-06,0.001678043963792221,5.3519528382824854e-11,0.9983158586973252,3
2021-07-02,5.553222534545309e-06,0.0017850296577673445,1.1592462724413914e-10,0.9982094170037347,3
2021-07-06,8.961576552845635e-06,0.0003745581066289119,6.944905899268638e-11,0.9996164802476727,3
2021-07-07,9.377058538867682e-06,0.00018022362270260717,6.001333604733114e-10,0.9998103987195239,3
2021-07-08,8.851591315019374e-05,1.758428975143386e-07,1.9426071829144282e-10,0.9999113080491762,3
2021-07-09,1.621573576450139e-05,3.56246621169335e-05,1.0454221151714782e-10,0.9999481594982039,3
2021-07-12,8.750570032446448e-06,0.0001507595108180883,1.00867451885894e-10,0.9998404898189606,3
2021-07-13,1.4529901323821897e-05,3.2793820905672244e-05,6.046829081785444e-11,0.9999526762178349,3
2021-07-14,9.10465854266513e-06,0.00013558575801227897,3.3207990820483916e-10,0.9998553092504838,3
2021-07-15,3.3860169396819364e-05,3.7091128826953385e-05,1.5237713277557416e-08,0.9999290334643213,3
2021-07-16,0.0018736756033264845,7.083706296630634e-07,4.5480777455401276e-07,0.9981251612185852,3
2021-07-19,0.04715972532932765,6.394059298965223e-13,2.192712096008295e-06,0.9528380819576743,3
2021-07-20,0.03306371464597394,7.319792717458936e-10,1.5117770414846136e-07,0.9669361334440176,3
2021-07-21,0.0016822018288665118,7.951349927352578e-07,8.311342390658142e-09,0.9983169947249141,3
2021-07-22,6.99777463782151e-05,3.929668976871176e-06,5.476300814320088e-10,0.999926092036846,3
2021-07-23,3.666869549459912e-05,3.459999405026827e-06,3.3454601390249214e-10,0.9999598709703759,3
2021-07-26,3.0374737816084295e-05,5.033633122631864e-06,9.647439003761433e-10,0.9999645906639777,3
2021-07-27,0.00015375135679111302,5.4055887338813144e-08,6.870283759097607e-10,0.9998461938999127,3
2021-07-28,5.6916108814485975e-05,9.07775894581877e-07,2.8417073864260427e-10,0.9999421758313959,3
2021-07-29,3.62010693964347e-05,2.893861137367359e-06,3.39282856266709e-10,0.9999609047302245,3
2021-07-30,4.656752510589243e-05,1.338039871739024e-06,1.5978540204080715e-09,0.9999520928375049,3
2021-08-02,0.00020572880957139963,3.667667246022765e-08,1.0659552516988584e-09,0.999794233448288,3
2021-08-03,8.30879263154508e-05,5.834723464294079e-07,3.9675381019542955e-10,0.9999163282036883,3
2021-08-04,3.262243683882062e-05,2.80024840806049e-06,1.8882519428043474e-10,0.9999645771257191,3
2021-08-05,2.5811195043299363e-05,7.813693949523592e-06,5.823893246883523e-11,0.9999663750528164,3
2021-08-06,8.129520359979477e-06,0.00019736137523347372,7.776465570367773e-11,0.9997945090267119,3
2021-08-09,1.1128521862843996e-05,7.565940362099908e-05,7.606210548653758e-11,0.9999132119983977,3
2021-08-10,1.2370856918175585e-05,6.446505144967788e-05,4.7327615503769904e-11,0.9999231640447713,3
2021-08-11,8.008775875855212e-06,0.0003956397920922086,4.278953458802668e-11,0.999596351389333,3
2021-08-12,6.200432179121817e-06,0.0012115062065723495,4.9141226526873326e-11,0.9987822933122156,3
2021-08-13,5.384161013692368e-06,0.0016933576706355629,2.0635727349473354e-10,0.9983012579621197,3
2021-08-16,1.3088030153335155e-05,0.00044423515341867074,7.35685908187576e-09,0.9995426694596694,3
2021-08-17,0.0007628264393430697,4.531811785159286e-06,2.6984480124449197e-07,0.9992323719043988,3
2021-08-18,0.031865315476016065,3.358174956512767e-11,1.7010530965190129e-06,0.9681329834366939,3
2021-08-19,0.03850259283719126,2.2188037346161348e-11,1.4052124867593874e-07,0.9614972666185417,3
2021-08-20,0.004060622590078332,1.359268964847426e-07,1.1551939050748983e-08,0.9959392299310807,3
2021-08-23,0.00012003019136016586,5.6247803915483594e-06,6.705229874761413e-10,0.9998743443584397,3
2021-08-24,1.9816351591237042e-05,1.4604885894199994e-05,9.158380131430768e-11,0.9999655786717822,3
2021-08-25,1.3818737048502872e-05,3.825186374642544e-05,4.514784626984186e-10,0.9999479289478191,3
2021-08-26,7.576496036792557e-05,2.663551310669534e-07,1.4471714593939807e-10,0.9999239685404792,3
2021-08-27,1.5169305507785512e-05,3.832823001932319e-05,8.266526370609219e-11,0.9999465023824583,3
2021-08-30,9.183262522062658e-06,0.0001424358315263262,6.507713471139087e-11,0.9998483808406193,3
2021-08-31,9.298489374162748e-06,0.00015624488908718331,5.038847238863005e-11,0.9998344565715486,3
2021-09-01,7.5488535389306415e-06,0.0002867079973385487,7.150040258401404e-11,0.9997057430783767,3
2021-09-02,9.967115454958273e-06,0.00012544013920988715,6.049954645456525e-11,0.9998645926850808,3
2021-09-03,9.255294144006248e-06,0.00013441548825601253,2.4783584020031995e-10,0.9998563289689605,3
2021-09-07,3.771263630234756e-05,1.9576899833063567e-06,2.688697897728442e-10,0.999960329404716,3
2021-09-08,3.798087148003101e-05,2.5464916392477584e-06,1.254548141557485e-09,0.9999594713818044,3
2021-09-09,0.00017722265332719073,2.763018613858997e-07,1.5968846509532765e-08,0.9998224850766811,3
2021-09-10,0.00174235311207783,3.427286273180033e-10,2.1699382292591157e-08,0.9982576248449164,3
2021-09-13,0.000651065990634611,3.399569585025883e-08,1.5520991564878356e-08,0.9993488844929457,3
2021-09-14,0.0005925704086255934,3.9704088236537e-08,4.848951824823069e-08,0.9994073413971637,3
2021-09-15,0.0023493047957751103,3.654588634165205e-07,4.5990946655898607e-07,0.9976498698365026,3
2021-09-16,0.028878252516074142,1.8117510323497836e-07,4.483816888631305e-06,0.9711170824916505,3
2021-09-17,0.4729208312090655,1.7260614993586265e-12,3.585602077665983e-05,0.5270433127683641,3
2021-09-20,0.999882788620575,2.424671256239129e-24,8.416618647471893e-05,3.304519205359211e-05,0
2021-09-21,0.9999189734039755,1.5272867099056424e-21,3.097225860035886e-05,5.00543372728581e-05,0
2021-09-22,0.8842987168694033,4.553004812199695e-15,1.438963405574065e-05,0.11568689349649311,0
2021-09-23,0.2744129202213218,5.300833556355146e-09,2.6427279375498653e-05,0.7255606471993771,3
2021-09-24,0.15129047382634078,2.425397004657818e-06,4.482438974074894e-05,0.8486622763873829,3
2021-09-27,0.19694659991335575,5.4901816892450935e-09,3.519485850267144e-05,0.8030181997381995,3
